Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,52,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer,44.3,2314.75,0
Female,1,No,No,60,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,49.64,2954.66,0
Female,0,No,No,34,Yes,DSL,No,Yes,No,Two year,No,Mailed check,66.81,2281.35,0
Male,1,No,No,60,Yes,DSL,No,Yes,No,One year,Yes,Electronic check,19.94,1218.03,0
Female,1,Yes,No,26,Yes,No,No,No,No,Month-to-month,Yes,Credit card,48.33,1239.04,0
Male,0,Yes,No,19,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,66.34,1173.98,0
Female,1,No,No,22,No,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,29.02,655.29,0
Male,0,Yes,No,33,Yes,DSL,No,No,No,Two year,Yes,Credit card,30.88,1038.58,0
Male,0,Yes,No,38,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer,65.25,2407.86,0
Female,0,Yes,No,35,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,92.56,3190.55,0
Female,0,Yes,Yes,67,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,103.04,6886.29,1
Male,0,Yes,No,10,Yes,No,No,No,No,Two year,No,Bank transfer,73.72,622.46,0
Female,0,No,No,15,Yes,No,No,No,No,One year,Yes,Electronic check,66.42,1031.7,0
Male,1,Yes,Yes,11,No,DSL,No,No,No,One year,Yes,Electronic check,57.2,604.76,1
Male,0,No,No,24,No,DSL,No,No,No,Month-to-month,Yes,Bank transfer,37.68,918.75,0
Male,0,Yes,Yes,4,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card,32.95,78.69,1
Male,1,Yes,Yes,13,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,98.77,1384.88,0
Male,1,No,Yes,57,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,65.43,3658.48,0
Female,1,Yes,No,37,Yes,Fiber optic,No,No,No,Two year,No,Credit card,98.61,3623.65,0
Male,0,No,No,48,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,89.82,4371.31,0
Male,1,No,No,71,Yes,Fiber optic,No,Yes,No,Two year,No,Credit card,37.78,2624.91,0
Female,0,Yes,No,1,Yes,DSL,No,No,Yes,One year,No,Electronic check,70.05,74.6,1
Male,0,No,No,60,Yes,DSL,Yes,No,No,Two year,No,Bank transfer,63.29,3828.74,0
Female,0,Yes,No,12,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer,61.24,659.56,0
Female,0,No,No,21,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,73.34,1506.71,1
Female,0,Yes,No,11,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,118.17,1309.38,1
Male,0,No,Yes,44,Yes,Fiber optic,Yes,No,No,Two year,No,Bank transfer,100.92,4463.15,0
Male,0,Yes,Yes,58,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,110.18,6349.33,0
Male,0,No,No,44,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card,21.02,1016.91,1
Female,0,No,No,34,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,32.31,1122.59,0
Male,0,No,Yes,25,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,26.65,705.08,0
Female,0,No,Yes,4,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,44.85,215.3,1
Male,0,No,No,64,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,63.07,3958.31,1
Female,0,No,No,16,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.49,1330.1,0
Male,0,Yes,No,10,Yes,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,69.08,689.99,0
Male,1,Yes,No,66,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer,110.12,7255.2,0
Male,0,Yes,No,35,Yes,DSL,No,No,Yes,Month-to-month,No,Bank transfer,113.87,3995.82,0
Female,0,Yes,No,6,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,34.68,102.72,1
Female,0,Yes,No,19,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,105.0,2001.4,0
Male,0,No,Yes,59,Yes,No,No,No,No,One year,Yes,Electronic check,67.14,3946.09,0
Male,1,Yes,No,53,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,64.24,3298.92,0
Female,0,No,Yes,8,Yes,DSL,No,Yes,Yes,One year,Yes,Credit card,98.06,805.6,0
Female,0,Yes,Yes,10,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,27.5,215.94,1
Female,0,Yes,No,67,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,108.01,7217.64,1
Male,0,No,No,38,Yes,DSL,No,No,No,One year,No,Mailed check,86.43,3271.62,0
Female,0,No,No,29,No,DSL,No,No,No,Two year,Yes,Credit card,107.28,3018.81,0
Male,0,No,Yes,15,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,119.44,1704.88,1
Female,0,No,No,23,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,70.84,1656.59,0
Male,0,Yes,No,46,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,27.51,1235.27,1
Female,0,No,No,28,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,34.99,960.07,0
Female,1,Yes,Yes,26,Yes,DSL,No,No,Yes,One year,No,Bank transfer,51.01,1329.9,0
Female,1,Yes,No,10,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer,28.56,197.69,1
Female,0,Yes,No,47,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,101.16,4734.13,0
Female,0,Yes,Yes,4,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card,48.28,187.59,1
Male,0,Yes,No,55,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card,117.54,6552.93,0
Female,0,No,No,66,Yes,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer,89.66,5871.55,0
Female,0,No,Yes,67,Yes,No,Yes,No,No,Two year,No,Electronic check,35.69,2430.67,0
Female,1,Yes,Yes,7,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card,66.56,465.83,1
Male,1,Yes,Yes,55,Yes,DSL,No,No,No,One year,Yes,Credit card,65.62,3552.32,0
Female,0,Yes,No,31,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,68.24,2083.79,1
Male,0,Yes,Yes,19,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,72.64,1423.47,0
Female,0,No,No,28,Yes,DSL,No,No,No,Month-to-month,No,Mailed check,21.18,631.89,0
Female,0,Yes,No,28,Yes,Fiber optic,Yes,No,No,One year,Yes,Electronic check,88.0,2437.99,0
Male,0,No,No,19,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,67.69,1303.3,0
Female,0,Yes,Yes,20,Yes,DSL,Yes,No,Yes,Two year,Yes,Bank transfer,98.68,1921.75,0
Male,0,No,Yes,13,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card,101.17,1306.38,0
Male,0,Yes,No,43,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,41.51,1763.45,0
Female,0,No,No,11,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,22.94,298.93,0
Male,1,Yes,No,48,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer,89.73,4330.18,0
Female,0,No,Yes,15,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer,117.73,1732.15,0
Female,0,Yes,No,17,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer,63.56,1051.7,0
Male,0,Yes,No,54,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Bank transfer,44.48,2400.47,0
Male,0,No,Yes,50,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,33.98,1690.94,0
Male,0,No,No,28,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card,47.32,1310.98,1
Male,0,No,No,4,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card,51.45,188.2,0
Female,1,No,Yes,22,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.24,1416.24,0
Female,0,No,No,39,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,84.85,3286.55,1
Male,1,Yes,No,34,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer,45.86,1574.24,0
Female,0,Yes,Yes,44,Yes,Fiber optic,No,No,No,Two year,Yes,Mailed check,23.2,1141.93,0
Female,0,Yes,No,42,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,56.07,2312.62,1
Female,0,No,No,40,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,105.27,4220.44,1
Female,0,Yes,No,12,Yes,Fiber optic,Yes,No,No,Two year,No,Credit card,68.83,838.18,0
Male,0,Yes,Yes,2,No,Fiber optic,No,No,No,Two year,No,Bank transfer,116.41,232.27,0
Male,0,No,No,28,Yes,No,No,Yes,No,Two year,No,Mailed check,69.37,1944.42,1
Female,0,No,No,67,Yes,Fiber optic,Yes,No,No,One year,No,Credit card,46.14,3047.43,0
Male,1,Yes,No,71,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card,37.72,2696.06,1
Male,1,Yes,Yes,10,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,88.84,796.54,1
Male,1,Yes,No,57,Yes,No,No,No,Yes,One year,No,Mailed check,72.71,4234.36,0
Female,0,Yes,No,37,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,79.61,3031.22,0
Female,0,Yes,No,64,Yes,DSL,No,Yes,No,One year,No,Mailed check,95.02,6064.82,0
Female,0,No,No,40,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,92.04,3734.19,0
Male,0,No,Yes,60,Yes,DSL,Yes,Yes,No,Month-to-month,No,Credit card,22.42,1330.53,0
Female,0,No,Yes,48,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,99.86,4793.77,1
Female,0,Yes,No,19,No,Fiber optic,No,No,No,Two year,No,Mailed check,72.34,1340.41,0
Male,0,No,Yes,33,Yes,DSL,No,No,Yes,One year,No,Mailed check,57.95,1953.34,0
Female,0,Yes,No,44,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,72.83,3175.46,0
Female,1,Yes,Yes,37,Yes,DSL,No,No,Yes,One year,Yes,Mailed check,80.47,3016.65,0
Male,0,No,No,36,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,33.25,1194.9,1
Male,0,Yes,No,21,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,60.58,1271.32,0
Male,0,Yes,No,2,Yes,DSL,Yes,No,No,Two year,Yes,Mailed check,52.23,29.89,0
Female,1,No,No,31,Yes,DSL,No,No,No,One year,Yes,Mailed check,53.74,1668.93,0
Female,0,Yes,Yes,30,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,27.32,762.31,0
Female,0,No,No,44,No,Fiber optic,No,No,No,Month-to-month,No,Credit card,34.3,1512.28,0
Male,0,Yes,Yes,12,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,34.51,511.11,1
Male,0,No,No,51,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer,56.07,2790.09,0
Female,0,Yes,No,49,Yes,DSL,Yes,No,No,One year,Yes,Bank transfer,109.24,5345.41,0
Female,0,Yes,No,24,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,39.01,904.47,1
Male,0,No,No,24,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.45,1398.78,1
Male,0,Yes,No,60,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,49.78,2947.24,0
Male,0,Yes,No,11,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,98.31,1154.95,1
Male,1,Yes,No,13,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card,23.11,387.25,0
Female,0,Yes,No,64,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer,38.05,2382.88,0
Male,0,Yes,Yes,20,Yes,No,No,No,No,Two year,Yes,Electronic check,39.49,809.85,0
Female,0,Yes,No,71,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,119.28,8422.93,0
Female,0,No,No,28,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,76.22,2100.24,0
Female,0,Yes,Yes,2,Yes,No,No,No,Yes,Two year,No,Credit card,32.17,0.0,0
Male,0,No,Yes,43,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,45.76,2074.27,0
Male,0,Yes,Yes,8,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,35.12,335.88,0
Male,0,Yes,No,13,Yes,Fiber optic,No,No,Yes,Two year,Yes,Credit card,30.71,366.65,0
Male,0,No,Yes,35,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,99.31,3490.09,1
Female,0,Yes,Yes,23,Yes,DSL,No,No,No,Two year,Yes,Bank transfer,68.57,1557.11,0
Male,1,No,Yes,46,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.38,3836.78,0
Male,0,Yes,No,15,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer,51.79,759.79,0
Female,0,No,No,2,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer,74.48,139.22,0
Male,0,No,No,61,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer,44.27,2667.37,0
Female,0,No,No,64,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card,49.42,3193.07,0
Female,0,No,No,52,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,84.53,4506.03,0
Female,0,No,Yes,36,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card,33.34,1186.03,0
Female,1,Yes,Yes,67,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.96,5409.53,1
Female,0,Yes,Yes,69,Yes,Fiber optic,No,No,No,Month-to-month,No,Mailed check,104.93,7238.91,0
Female,0,No,Yes,67,Yes,Fiber optic,No,No,No,Two year,No,Mailed check,30.28,2041.77,0
Female,0,Yes,No,47,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer,109.54,5133.43,0
Female,1,Yes,No,2,Yes,Fiber optic,No,No,No,One year,No,Bank transfer,26.1,32.59,1
Male,0,No,No,44,Yes,DSL,No,No,No,Two year,No,Credit card,53.59,2362.09,0
Male,0,Yes,No,64,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.27,5049.73,0
Male,0,No,No,28,Yes,DSL,No,No,No,Two year,Yes,Electronic check,75.06,2074.31,0
Male,0,No,Yes,54,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,27.83,1402.77,0
Female,0,No,Yes,67,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer,99.49,6641.2,0
Male,0,No,No,36,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,117.26,4173.95,1
Female,0,Yes,No,63,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,36.49,2330.22,1
Male,1,Yes,Yes,25,Yes,DSL,Yes,No,Yes,Two year,No,Bank transfer,109.3,2695.74,0
Male,0,Yes,No,48,Yes,DSL,Yes,No,No,One year,No,Electronic check,74.79,3571.64,0
Male,1,Yes,No,39,Yes,DSL,No,Yes,Yes,Month-to-month,No,Credit card,113.47,4317.94,0
Female,0,No,No,47,Yes,DSL,No,No,Yes,One year,No,Mailed check,35.96,1741.24,0
Male,0,No,No,21,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,98.79,2020.27,1
Female,0,Yes,No,30,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,24.1,698.87,0
Female,0,Yes,Yes,31,Yes,Fiber optic,No,No,Yes,One year,No,Credit card,108.09,3389.69,1
Male,0,No,No,26,Yes,No,No,No,Yes,Two year,No,Bank transfer,86.76,2294.85,0
Male,0,Yes,Yes,22,Yes,DSL,No,No,No,Two year,Yes,Bank transfer,55.77,1171.4,1
Male,0,No,No,21,Yes,DSL,Yes,No,No,One year,No,Bank transfer,37.43,812.38,0
Female,0,Yes,No,1,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,101.29,43.85,1
Male,0,No,No,37,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,79.53,2954.23,1
Female,0,No,No,46,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,54.76,2479.75,0
Female,1,No,No,9,Yes,Fiber optic,No,No,Yes,One year,No,Mailed check,63.27,518.67,1
Male,0,No,No,17,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,102.31,1741.03,1
Male,0,Yes,No,47,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,52.57,2434.61,0
Female,0,Yes,No,59,Yes,Fiber optic,No,No,No,Two year,Yes,Credit card,27.14,1702.19,0
Female,0,No,No,54,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,110.95,5960.41,0
Female,0,Yes,Yes,12,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,57.51,630.52,0
Male,0,No,No,64,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,53.54,3381.62,1
Female,0,No,No,6,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,38.85,232.23,1
Male,0,No,Yes,53,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,109.54,5811.22,0
Female,0,No,Yes,16,Yes,DSL,No,No,No,One year,No,Bank transfer,40.19,658.52,0
Female,0,No,No,5,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer,82.94,460.28,0
Male,1,No,Yes,46,Yes,Fiber optic,No,No,Yes,Two year,No,Credit card,107.84,4877.09,0
Female,0,Yes,No,14,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,21.56,349.7,0
Male,0,Yes,No,44,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card,102.54,4466.06,0
Male,0,Yes,No,63,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.88,3792.52,0
Female,0,No,Yes,52,Yes,Fiber optic,No,No,No,One year,No,Credit card,85.11,4511.78,0
Male,1,Yes,No,26,Yes,Fiber optic,No,No,No,Two year,No,Credit card,55.99,1415.83,0
Male,0,No,No,53,No,Fiber optic,No,No,No,Two year,Yes,Credit card,88.94,4671.84,0
Female,0,Yes,No,29,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,43.94,1223.05,1
Male,1,No,No,19,No,DSL,No,Yes,Yes,Month-to-month,Yes,Credit card,20.24,367.66,0
Male,0,Yes,No,47,Yes,DSL,No,No,No,One year,Yes,Mailed check,114.67,5452.76,0
Male,0,No,No,8,Yes,Fiber optic,No,No,No,One year,Yes,Credit card,19.67,101.64,0
Female,0,No,No,23,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.06,2322.69,0
Male,0,Yes,No,35,Yes,DSL,No,No,Yes,Month-to-month,No,Mailed check,35.25,1282.54,0
Female,0,Yes,No,53,Yes,No,No,No,No,One year,No,Electronic check,58.01,3105.73,0
Female,1,No,No,58,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,101.89,5884.63,0
Male,1,No,Yes,5,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,39.01,184.5,0
Male,0,Yes,Yes,16,Yes,DSL,No,No,No,Month-to-month,No,Mailed check,106.3,1746.59,1
Male,0,No,No,17,Yes,DSL,No,Yes,No,One year,No,Bank transfer,68.77,1248.18,0
Female,0,No,No,32,Yes,No,No,No,No,One year,Yes,Mailed check,55.35,1856.25,1
Male,1,No,No,52,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,85.57,4518.63,0
Male,0,Yes,No,20,Yes,Fiber optic,Yes,No,Yes,One year,No,Mailed check,52.82,1022.9,0
Male,0,Yes,Yes,66,Yes,No,No,Yes,No,One year,No,Credit card,53.42,3616.65,0
Male,0,No,No,1,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,92.82,55.88,0
Male,0,No,Yes,58,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card,49.6,2794.24,0
Female,0,No,No,44,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer,38.48,1698.74,0
Female,0,Yes,No,6,Yes,Fiber optic,No,No,No,One year,Yes,Mailed check,100.38,676.09,0
Male,0,Yes,No,50,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,100.15,5040.68,0
Male,0,Yes,No,20,Yes,DSL,No,No,No,Two year,No,Bank transfer,68.75,1371.31,1
Male,0,Yes,No,14,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card,71.72,1018.65,1
Male,0,Yes,No,5,No,DSL,Yes,No,No,Month-to-month,No,Electronic check,89.0,471.61,0
Female,1,Yes,Yes,41,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,69.95,2875.33,0
Male,0,No,Yes,40,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,60.54,2406.83,0
Female,0,Yes,No,34,Yes,DSL,No,No,No,Two year,Yes,Credit card,119.48,4025.28,0
Female,0,No,No,45,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,33.06,1493.32,0
Male,0,No,No,71,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,78.46,5564.53,1
Female,0,No,No,71,Yes,Fiber optic,No,Yes,No,Two year,No,Electronic check,108.36,7693.74,0
Female,1,Yes,No,27,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,88.1,2431.0,1
Female,0,No,No,44,Yes,Fiber optic,No,No,No,One year,Yes,Mailed check,107.85,4733.02,0
Female,0,No,No,33,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card,52.31,1715.82,0
Male,0,No,Yes,33,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer,45.74,1518.92,0
Male,1,No,Yes,44,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer,104.83,4743.81,1
Female,0,No,No,20,Yes,DSL,No,Yes,Yes,One year,No,Electronic check,58.2,1109.41,0
Male,0,No,Yes,36,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,90.39,3308.63,0
Male,0,Yes,Yes,7,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,33.07,216.54,0
Male,0,No,Yes,32,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,95.1,3040.15,1
Male,0,Yes,No,67,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Credit card,74.0,4892.39,0
Male,1,No,No,39,Yes,DSL,No,Yes,No,Two year,Yes,Bank transfer,45.4,1864.62,0
Female,0,Yes,No,24,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,68.44,1653.69,0
Male,0,Yes,No,70,No,DSL,No,Yes,No,Two year,No,Electronic check,89.09,6269.24,0
Male,0,No,No,54,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer,19.21,962.4,0
Male,1,No,No,38,Yes,No,No,No,No,One year,Yes,Bank transfer,83.02,3122.65,0
